H;;HEM;;;;;Hemd;;;;BB12;;;;;;;;MD;;N;;;;;
H;HER;HER;EISENBERG VOK-Q?;;;;her;;;;;;;+;;NONE;;;;;ADV;;DWDS: VOK-R;hin und her';;
H;;HER+;;;;;her*;;;;;;;+;;;;;;HER-;AFFIX;auf den Sprecher zu';DWDS: VOK-R;vergl. 'hinterher';;DWDS: FAST 'HEER'(!)
H;;HER+;;;;;her-aus;;;NRW;;;NRW;;;;;;;HER-;;;;;;
H;;HER;;;;;Herbst;;;;BB12;;;;;;;B/P;BST;;M;;;;;
H;;HER;;;;;Herd;;;;;;;+;;;;D/T;RD;;M;;DWDS: VOK-R;;;
H;;HER+;;;;;her-ein;;;NRW;;;NRW;;;;;;;HER- HE-;;SILBEN?;;;;
;;;;;;;her-kommen;;;;;;;150523;;;;;;HER-;INF;;;;;
H;;HER;;;;;Herr;;;;BB12;;;;;;;;;;M;SCHÄRFUNG;diff:her kont:Heer;;;
H;;HER+;;;;;her-stel·len;;;;;BB34;;;;;;;;HER+;INF;(“gerichtet auf”/'herbei');DWDS: VOK-R;;;
H;;HER+;;;;;Her-stel·lung;;;;;BB34;;;;;;;;HER+ +UNG;F;;;;;
H;HEU;;;;;;Heu;;;;;;;+;;;;;;;N;;;;;
H;HEU;;;;;;heu·len;;;;;;;+;;;;;;;INF;KEINE! RED-SILB;SYN 'weinen' AUCH Wolfsschrei;;;
H;HEU;;;;;;heu·te;;;;BB12;;NRW;;;;;;;;ADV;;(nicht deklinierbar);;;OP
H;;HEX;;;;;He·xe;;;;BB12;;NRW;;;;;X;;;F;;;;;
H;HIER;;;;;080;hier;;BB;NRW;;;NRW;;;;;;;;;MHD. 'hie';(NICHT_SILBIGES VOK-R);;;
H;HIER;;;;;;hier+her;;;;;;;+;;;;;;-HER;;vergl. 'hier' 'her';;;;
H;;HIL;;;;;Hil·fe;;;;BB12;;;;;;;;;;F;;;;;
H;;HIL;;;;;er/sie/es_hilft;;;;BB12;;NRW;;helfen;;;;FT;;3SINGINDPRÄS;;;;;
H;;HIM;;;;;Him·mel;;;;BB12;;;;;;;;;;M;;;;;
;;;;;;;hin;;;;;;;140523;;;;;;;ADVERB;;;;;
;;;;;;;hin*;;;;;;;+;;;;;;;AFFIX;vom Sprecher weg';;;;
H;;HIN;;;;;hin-ein;;;;;;NRW;;;;;;;;;;;;;
;;;;;;;hin-fal·len;;;;;;;140523;;;;;;;INF;;;;;
;;;;;;;hin-stel·len;;;;;;;+;;;;;;;INF;;diff: 'herstellen';;;
;;;;;;;hin·ten;;;;;;;+;;;;;;;ADV;;(SYN 'am Schluss');;;OP
H;;HIN;;;;;hin·ter;;;NRW;;;NRW;;;;;;;;;;DWDS:T-SCHWA;;;
H;;HIN;;;;;hin·ter+her;;;;;;;+;;;;;;-HER;ADV;;VORNE DWDS:T-SCHWA HINTEN (VOK-R);;vergl. DWDS:https://www.dwds.de/wb/hinterher;
H;;HIN;;;;;Hin·tern;;;;;;;+;;;;;RN;;M;;;;;
H;;HIR;;;;;Hirn;;;;;;;+;;;;;RN;;N;(LEICHT VOK-R);SYN 'Gehirn';;;
H;;HIR;;;;;Hir·se;;;;;;;+;;;;;;;F;(LEICHT VOK-R);;;;
H;;HIT;;;;;Hit·ze;;;;;BB34;;;;;;TZ;;;F;(T)-TS(E);;;;
H;HO;;;;;;(hoch);;;;;;;+;;;;;;;;BIG-X NO “OHCH”;AMBI FOKO vergl. 'Hö·he' (AHD. 'hoh');;;
;;;;;;;(Hoch)+haus;;;;;;;;;;;;;;N;COMPOUND KEIN(!) DBL-H;;;;
H;;HOCH;;;;;Hoch+zeit;;;;;;;+;;;;;;;F;BIG-X;AMBI (MHD. NOCH LANG-O);;;
H;HO;;;;;;(Hof);;;;;;;+;;;;;;;M;FOKO ZU PLU;;;;
H;HÖ;;;;;;Hö·fe;;;;;;;+;Hof;;Ö;;;;M PLU;;;;;
H;HO;;;;;;ho·len;;;;;;;+;;;;;;;INF;;;"ENGL ""get""/""fetch""";;
H;;HOF;;;;;hof·fen;;;;;BB34;NRW;;;;;;;;INF;;;;;
H;;HOF;;;;;hof·fent·lich;;;;;BB34;;;;;;;;;;;;;;
H;HÖ;;;;;;Hö·he;TEMP-H;;;;BB34;;;;;Ö;-H;;;F;HIAT (SILBENTRENNENDES-H);;;;
H;HÖH;;;;;;Höh·le;;;;;BB34;;;;;Ö;;;;F;LANG-H SCHÄRFUNG;diff:'Hölle', 'holen';;;
H;HOH;;;;;;hohl;;;;;BB34;;;;;;;;;;LANG-H;"vergl. ""hohl""";;;
H;;HÖL;;;;;Höl·le;;;;;;;+;;;Ö;;;;F;;;;;
H;;HOL;;;;;Holz;;;;;;;+;;;;Z;LZ;;N;;;;;
H;HÖ;;;;;;hö·ren;;;;BB12;;NRW;;;;Ö;;;;INF;;;;;
H;HO;;;;;;Ho·se;ALMAh=h APLUh=h;;;BB12;;NRW;;;;;;;;F;;;;;*FÜR 'H'
H;HO;;;;;;Ho·tel;;;;;;;+;;;;;;;N;;;;;
H;HUH;;;;;;Huhn;;;;;;;+;;;;;;;N;;;;;
H;HÜH;;;;;;Hühn·chen;;;;;;;+;;;Ü;-CHEN;;;N;DIMIN;;;(D)sche(d)sche;
H;;HUM;;;;;Hum·mel;;;;;;NRW;;;;;;;;F;;;;;
H;;HUN;;;;;Hund;;;;BB12;;NRW;;;;;D/T;ND;;M;;TEST:PLU;;;
H;;HUN;;;;;Hun·de;;;;;;;+;Hund;;;;;;M PLU;;;;;
H;;HUN;;;;;hun·dert;ZAHL;;;BB12;;;;;;;;(E)RT;TBD INCL. VOK?;;;;;;
H;;HUNG;;;;;Hun·ger;;;;;BB34;NRW;;;;;;;;M;;(T-SCHWA);;;
H;;HUNG;;;;;hung·rig;;;;;BB34;NRW;;;;;NG;;;ADJ;(NASAL) IG/ICH;vergl. 'Hunger';;;
H;HU;;;;;;Hu·pe;;;;;;;+;;;;;;;F;;;;;
H;HU;;;;;;Hu·sten;;;;;;;+;;;;;;;M;;;;;
H;HU;;;;;;hu·sten;;;;;;;+;;;;;;;INF;;"vergl. ""Husten"" (SUB)";;;
H;HU;;;;;;(Hut);;;;;;;+;;;;;;;M;FOKO ZU PLU;;;;
H;HÜ;;;;;;Hü·te;;;;;;;+;Hut;;Ü;;;;M PLU;;;;MIN-PAAR ZU 'Hütte';
H;;HÜT;;;;;Hüt·te;;;;;;;+;;;Ü;TT;;;F;;;;MIN-PAAR ZU 'Hüte';
I;;ICH;;;;020;ich;ALMAch=C SCHPAch=C;BB;NRW;;;NRW;180523;;;;CH;;;PERSPRO;1PS NOM;;;;*FÜR SMALL-X
;;;;;;;ich&steh&voll&auf&(dem)&Schlauch;;;;;;;300523;;;;;;;MWAD;MEHRWORTAD;"phrasal ""es fällt mir nicht ein""";;;
I;I;VOKAL LANG=VOKAL-BSTB NAME;;;;;I|dee;;;;;;NRW;;;;;I- EE;;;F;INITIALES I-SILBIG;vergl. 'Igelfehler';;;
I;I;;;;;;I|den·ti·(tä=E:t);;;;;;;a=E:;;;Ä;I-;;;F;;;;;
I;I;;;;;;I|di·ot;;;;;;;+;;;;I-;;;M;;;;;
I;I;;;;;;I|dol;;;;;;;+;;;;I-;;;N;;FOKO PLU 'Ido·le';;;
I;I;;;;;;I|gel;ALMAi=i: APLUi=i:;;;BB12;;;+;;;;I-;;;M;;;;;*I-LANG ALMA *'I' APLU
I;I;;;;;;I|glu;;;;;;;+;;;;I-;;;M;;;;;
I;IH;(ORTHO-GRAPHEM);;;;055;ihm;;BB;NRW;;;NRW;;;;;IH;;;PERS PRO;3PS M/N DAT;('ich gebe ihm');diff:”im”;;MEMO: LANG-H NO INIT-“ie”
I;IH;;;;;068;ihn;;BB;NRW;;;NRW;;;;;IH;;;PERS PRO;3PS M AKK;('ich sehe ihn');diff:”in';;
I;IH;;;;;085;ih·nen;;BB;-;;;;;;;;IH;;;PERS PRO;3PP DAT;('das gehört ihnen/Ihnen');diff:”innen”;;
I;IH;;;;;058;ihr1;;BB;NRW;;;NRW;;;;;IH;;;PERS PRO;2PP NOM;DWDS: VOK-R;diff:”irr”(“Ir·land”);;
I;IH;;;;;083;ihr2;;BB;-;;;;160523;sie1;;;IH;;;POSS PRO F;M;"LANG-H KEIN(!) INIT-""IE""";(diff:”I:re”);Vater der-er-ihr;
;;;;;;;ih·re;;;;;;;160523;sie1;;;;;;POSS PRO F;F;;;Mutter die-sie-ihre ;
;;;;;;;ihr3;;;;;;;160523;sie1;;;;;;POSS PRO F;N;;;Kind das-es-ihr;
I;;IM;;;;029;im;;BB;NRW;;;NRW;;;;;;;;;;;;;
I;;IM;;;;;im·mer;;;NRW;;;NRW;;;;;;;;;;DWDS:T-SCHWA;vergl. 'Zimmer';;
I;;IM;;;;;imp·fen;;;;;BB34;;;;;;;;;INF;;(s.a. “pfropfen”);;;
I;;IM;;;;;Imp·fung;;;;;BB34;;;;;;;;;F;;;;;
I;;IN;;;;004;in;;BB;NRW;;;NRW;;;;;;;;;;;;;
I;;IN;;;;;In·dex;;;;;;;+;;;;X;;;M;;;;;
I;;IN;;;;;In·fo;SCHPAi=I;"(lang ie in ""Brief"")";;;;;;;;;;;;F;;;;;OP *FÜR KURZ-I(!)
I;;IN;;;;;In·for·ma·tion;;;;;BB34;;;;;;TION;;;F;;PHON “tion” “tie”;kurz “Info”;;OP
I;;IN;;;;;in·for·mie·ren;;;;;BB34;;;;;;;;;;;;;;
I;;IN;;;;;in·nen;;;;;;;+;;;;;;;;;;kont:”ihnen”;;
I;;IN;;;;;ins;;;;;;NRW;;;;;;;;;;;;;
I;;IN;;;;;In·sel;ALMAi=I;;;;;;;;;;;;;F;;;;;*FÜR KURZ-I(!)
I;;IN;;;;;in·ter·es·sant;;;;;BB34;;;;;;;;;;;;;;
I;;IN;;;;;In·ter·es·se;;;;;BB34;;;;;;;;;N;;;;;
I;I;TBD MARK ALL LANG-I SILBIG;;;;;I|re;;;;;;;;;;;I-;;;M;LANG-I SILBIG;;;;
I;I;;;;;;I|ro·nie;OPT;;;;;;+;;;;I-;;;F;;(erkennbar spöttisch-kritisch);;;
I;;IR;;;;;ir·re;;;;;;;+;;;;;;;;;vergl 'I:re' VON GÄL. 'Ei·re';;;
I;;IS;;;;011;er/sie/es_ist;;BB;NRW;;;NRW;;sein;;;;ST;;3SINGINDPRÄS;CHILD OF 'sein';;diff:'isst';;
I;;IS;;;;;du/er/sie/es_isst;;;;;;NRW;;essen;;;SS;ST;;23SINGINDPRÄS;SCHÄRFUNG KURZ-V FOKO INF;(ABLAUT E/I/A);diff:'ist';;
I;I;;;;;;I|ta·(li)'en;ENTITY;;;;;;+;;;;I-;;;;NOT ORTHO '(I-ta-)lie-en';;PHON. '-i(j)en';;
J;JA;;;;;;ja;;;NRW;;;NRW;;;;;;;;;;;;;
J;;JACK;;;;;Ja·cke;SCHPAj=j ALMAj=j;;;;;NRW;;;;;;;;F;;;;;*FÜR 'J'
J;JA;;;;;;(Jagd);;;;;;;+;;;;D/T;;;F;FOKO ZU VERB;diff: 'Jacht' vergl. 'Jacken';;PLU: 'Jag·den';
J;JA;;;;;;ja·gen;;;;;;;;;G(E)N;;;;;;;;;;
J;(JA);;;;;;er/sie/es_(jagt)1;;;;;;;;jagen;;;;GT;;3SINGINDPRÄS;;;;;
;;;;;;;ihr_(jagt)2;;;;;;;;jagen;;;;;;1PLUINDPRÄS;;;;;
J;JAH;;;;;;Jahr;;;;BB12;;NRW;;;;;;;;N;(SCHÄRFUNG) VOK-R;(ENG 'year');;PLU: 'Jah·re';
J;;JAN;;;;;Ja·nu·ar;ZAHL;;;BB12;;;;;;;;;;;A-KURZ;(EHER '=Jan·nu·ar');;;
J;JE;;;;;;je;;;;;;;+;;;;;;;;vergl. DWDS;vergl. ENGL. '(if) ever';;;
J;JE;;;;;;je·der;;;NRW;;;NRW;140523;;;;;;;INDEF PRONO;M;DWDS:T-SCHWA;"ENGL. ""every (man/woman/child)""";;
;;;;;;;je·de;;;;;;;140523;;;;;;;INDEF PRONO;F;;;;
;;;;;;;je·des;;;;;;;140523;;;;;;;INDEF PRONO;N;;;;
J;JE;;;;;;je·mand;;;;;BB34;;;;;;D/T;ND;;INDEF PRONO;;;;;
J;JE;;;;;;je·man·den;;;;;BB34;;;jemand;;;;;;INDEF PRONO;AKK;;;;
J;;JEN;;;;;jen·seits;;;;;;;;;;;;TS;;;;;;;
J;;JET;;;;;jetzt;;;NRW;;;NRW;;;;;;ZT;;;;(T)-TS-T “ETTST”;;;
J;JIE;;;;;;Jie·per;;;;;;;+;;;;;;;M;;(selten) DWDS:T-SCHWA;;;
J;JO;;;;;;Jo·gurt;APLUj=j;;;;;;;;;;;(U)RT;;M;VAR: Jo·ghurt türk.;;;;*FÜR 'J'
J;JO;;;;;;Jo·han·nes;ENTITY;;;;;;;;;;;;;;"(zu ""Hannes"")";;;;
J;;JOCH;;;;;Joch;;;;;;;;;;;OCH;;;N;BIG-X;;;;
J;;JOCH;;;;;Jo·chen;ENTITY;;;;;;;;;;;;;;;;;;
J;;JOUR;;;;;(Jour·nal);;;;;;;+;;;;;;;N;VOICED 'SCH';FRAN vergl RUS 'schtsch';;NO VOICED 'SCH' IN GER diff:'DSCH';
J;JU;;;;;;Ju·gend;;;;;BB34;;;;;;;ND;;F;D/T;;;;
J;JU;;;;;;ju·gend·lich;;;;;BB34;;;;;;LICH;;;;;;;;
J;JU;;;;;;Ju·li;ZAHL;;;BB12;;;;;;;;;;;;;;;
J;;JUR;;;;;Jur·te;;;;;;;+;;;;;;;F;;;;;
J;;JUNG;;;;;jung;;;;;BB34;NRW;;;;;NG;;;;;ARTIKULATION (NASAL);;;
J;;JÜNG;TBD KOMPARATIV -ER;;;;jün·ger;;;;;;;+;jung;;Ü;NG;;;ADJ KOMP;;(VOK-R);;;
J;;JUNG;IMMER VOK-R? EISENBERG;;;;Jun·ge;;;;BB12;;NRW;;;;;NG;;;M;SUBSTANTIVIERT;;vergl. “jung”;;
J;JU;;;;;;Ju·ni;ZAHL;;;BB12;;;;;;;;;;;;;;;
K;KA;;;;;;Ka·ba;ENTITY;;;;;;+;;;;;;;;;;;;
K;;KACK;;;;;ka·cken;ADULT;;;;;;+;;K(E)N;;;;;INF;(VULG.) LALLWORT;GRIECH. 'kakkan';;;
K;;KAF;;;;;Kaf·fee;;;;;;;+;;;;EE;;;M;SCHÄRFUNG NOT-SCHWA;;;;
K;KÄ;SORT UMLAUT AFTER END BASE-VOWEL;;;;;Kä·fer;;;;BB12;;;ä=E:;;;Ä;;;;M;;;;;
K;KÄ;TBD--ALLE UMLAUTE GRUPPIEREN;;;;;Kä·fig;;;;;BB34;;ä=E:;;;Ä;;;;M;;;;;
K;KA;TBD KEEP TOGETHER;;;;;Ka·len·der;;;;BB12;;;;;;;;;;M;;;;;
K;;KÄL;;;;;Käl·te;;;;BB12;;;;;;Ä;;;;F;"vergl. ""kalt""";;;;
K;;KAL;;;;;Kalb;;;;;;;+;;;;B/P;LB;;N;;;;;
K;;KÄL;;;;;Käl·ber;;;;;;;;Kalb;;Ä;;;;N PLU;;;;;
K;;KAL;;;;;kalt;;;;BB12;;;;;;;;LT;;;;;;;
K;;KAM;SORT SEP;;;;Kamm;;;;;BB34;;;;;;MM;;;M;CHILD:kämmen;;;;
K;;KÄM;;;;;käm·men;;;;;BB34;;;;;Ä;;;;;FOKO;;;;
K;;KAM;;;;;Kampf;;;;;;;;;;;;MPF;;M;;;;;
K;;KÄM;;;;;kämp·fen;;;;;;NRW;;;;Ä;;;;INF;G/K;;;;
K;KA;;;;;;ich/er/sie/es_kam;;;;;;;+;kommen;;;;;;13SINGINDPRÄT;FOKO LANG-V 'kamen';; diff: 'Kamm';;
K;KA;;;;;;wir/sie_ka·men;;;;;;;+;kommen;;;;;;13SINGINDPRÄT;;;;vergl. ENGL. '(to) com'/'came';
K;KAH;;;;;;Kahn;;;;;;;+;;;;;;;M;;;;;
;;;;;;;Ka·kao;;;;;;;+;;;;;;;M SINGTANT;"seltener ""ao""-Diphtong";;;;
K;KA;;;;;;Ka·(mel);;;;;;;+;;;;;;;N;"""mel"" LANG-V AMBI";vergl. 'Mel·dung' 'mel·den';;;
K;KA;;;;;;Ka·(min);;;;;;;+;;;;;;;M;"""mi"" LANG-V AMBI";"vergl. 'Mie·te"" ""'Mi·ne' (LAT)";;;
K;KA;;;;;;Ka·(nal);;;;;;;+;;;;;;;M;;FOKO PLU 'Ka·nä·le';;;
K;KA;;;;;;Ka·no·ne;;;;;;;+;;;;;;;F;LANG-V 'O';;vergl. 'ohne';;PROTOWORT
;;;;;;;Ka·ra·(mell);;;;;;;+;;;;;;;N;"""mell"" KURZ-Schärfung";von FRANZ 'caramel';;;
K;KA;;;;;;Ka·ro;;;;;;;+;;;;;;;N;FRANZ.;;;;PROTOWORT
K;;KAN;;;;063;er/sie/es_kann;;BB;NRW;BB12;;NRW;;können;;;;;;3SINGINDPRÄS;(SCHÄRFUNG) FOKO ZU “kön·nen”;;;;
K;;KAN;;;;;Kan·ne;;;;;;;+;;;;;;;F;;;;;
K;;KAN;;;;;Kan·te;;;;;;;+;;;;;;;F;;;;;
K;;KAN;;;;;er/sie/es_kann·te;;;;;BB34;;+;kennen;;;NN;;;3SINGINDPRÄT;ABLAUT FOKO DBL-K ZU VERB INF;CHILD OF “ken·nen” ;;;
K;;KAP;;;;;ka·putt;;;;;;NRW;;;;;;;;;;;;;
K;;KAR;;;;;Kar·re;;;;;;;+;;;;;;;F;;;;;
K;;KAR;;;;;Kar·te;;;;;;;;;;;;;;F;VOK-R;;;;
K;;KAR;;;;;Kar·ten;;;;;;NRW;;Karte;;;;;;F PLU;VOK-R;;;;
K;;KAR;;;;;Kar·tof·fel;;;;;;;+;;;;;;;F;VOK-R/'RACHEN'-R;VON ITAL. 'tartufo';;;
K;;KAR;;;;;Kar·tof·fel+pü·ree;;;;;;;;;;;;;;N;;;;;QUIZWORT
K;;KAS;;;;;Kas·se;;;;;;;+;;;;;;;F;;;;;
K;KÄ;;;;;;Kä·se;;;;;;NRW;ä=E:;;;Ä;;;;M;(SELTEN) LANG-Ä;(SING NL. 'Kaas');;(AUDIO);
K;;KAT;;;;;Kat·ze;;;;BB12;;NRW;;;;;TZ;;;F;;(T)TSE;;;
K;KAU;;;;;;kau·en;;;;;;;+;;;;AU;;;INF INF;(HIAT);;;;
K;KAU;;;;;;er/sie/es_kaut;;;;;;;+;;;;;;;3SINGINDPRÄS;CHILD OF 'kauen';;;;
K;KAU;;;;;;kau·fen;;;;BB12;;NRW;;;;;;;;INF;;;;;
K;KE;;;;;;Ke·bab;;;;;;;+;;;;;;;M;;;;;
K;KEI;;;;;;kein;;;NRW;;;NRW;;;;;;;;INDEF PRONO;;;;;
;;;;;;;keine&Ahnung;;;;;;;300523;;;;;;;MWAD;MEHRWORTAD;;"engl. ""(I have) no idea""";;
K;KE;;;;;;(Keks);;;;;;;+;;;;KS;KS;;M;VON ENGL. 'cake' ÜBER 'Keeks' LANG-V;vergl. X-KS-CHS;;PLU: Kek·se;
K;;KEN;;;;;ken·nen;;;;;BB34;NRW;;;;;;;;INF;;;;;
K;;KE(R);;;;;Kern;;;;;;;+;;;;;RN;;M;;;;;
;;;;;;;Kern+spal·tung;TEST;;;;;;+;;;;;;;F;(VOKAL-R IN FIRST PART);;;;
K;;KE(R);;;;;Ker·ze;;;;;;;+;;;;;;;F;;;;;
K;;KET;;;;;Ket·ch+up;;;;;;;+;;;;;;;M;CHIN./ENGL.;;;;
K;;KET;;;;;Ket·te;;;;;;;+;;;;;;;F;;;;;
;;;;;;;Ko·ma;;;;;;;+;;;;;;;N;;;;;
;;;;;;;Kom·ma;;;;;;;+;;;;;;;N;;;;;OP
;;KON;;;;;Kon·so·nant;;;;;;;+;;;;;NT;;M;;Mitlaut';;;OP
K;;KOR;;;;;Korn;;;;;;;+;;;;;RN;;N;(RACHEN-R);;;;
K;;KIN;;;;;Kind;;;;BB12;;NRW;;;;;D/T;ND;;N;;;;;
K;;KIN;;;;;Kinn;;;;;;;+;;;;;;;N;;;;;
K;(KI);;;;;;Ki·no;;;;;;;+;;;;;;;N;;;;;
K;;KIR;;;;;Kir·che;;;;;;NRW;;;;;;;;F;SMALL-X VOK-R;;;;
K;;KIR;;;;;Kir·sche;;;;;;NRW;;;;;;;;F;VOK-R (“KLEINES-R”);;;;
K;;KIS;;;;;Kis·sen;;;;;;;+;;;;SS;;;N;;;;;
K;;KIS;;;;;Kis·te;;;;;;;+;;;;;;;F;;;;;
K;KIE;;;;;;Kie·fer;;;;;BB34;;+;;;;;;;F;;;;;
K;KIE;;;;;;Kiel;;;;;;;+;;;;;;;M;;;;;
K (2K);;;KL;;KL_AP;;klap·pen;;;;;;NRW;;;;;;;;INF;;;;;
K;;;;KL_A(R);;;klar;;;;;BB34;;;;;;;;;;VOK-R;vergl. 'erklären';;;
K;;;;KL_AU;;;klau·en;;;;;;;;;;;;;;INF;HIAT;klau|en' KEINE REDUKT;;;
K;;;;KL_AU;;;Klaus;ENTITY;;;;;;;;;;;;;;;;;;
K;;;;KL_Ä;;;klä·ren;;;;;BB34;;ä=E:;;;Ä;;;;INF;STAMM ZU vergl. 'erklären';;;;
K;;;;;KL_AS;;Klas·se;;;;BB12;;NRW;;;;;;;;F;;;;;OP
;;;;;;;klat·schen;;;;;;;+;;;;;;;INF;(phon ACROSS syll-border);;;;"""T·SCH"" PHONETISCH ""TSCH"""
K;;;;;KL_ECK;;Klecks;;;;;;;+;;;;CKS;CKS;;M;(WIE 'X');;;;
K;;;;;KL_ECK;;kleck·sen;;;;;;;+;;;;;;;INF;(als 'chs' nur nach a/ä o/ö u/ü) ;LIKE BIG-X;;;
K;;;;KL_EI;;;Kleid;;;;BB12;;;;;;;;;;N;;;;;
K;;;;KL_EI;;;klein;;;;BB12;;NRW;;;;;;;;ADJ;;;;;OP
K;;;;;KL_ET;;klet·tern;;;;;BB34;NRW;;;;;;RN;;INF;;;;;
K;;;;KL_O;;;Klo;;;;;;;+;;;;;;;N;ENGL. 'closet';;;;OP
K;;;;KL_O;;;Kloß;;;;;;;+;;;;ß;;;M;LANG-V FOKO ZU PLU 'Klöße';;;;
K;;;;KL_Ö;;;Klö·ße;;;;;;;+;;;Ö;ß;;;M PLU;CHILD OF 'Kloß';;;;
K;;;;KL_O;;;Klos·ter;BS TRENNUNG;;;;;;+;;;;;;;N;LAT. 'klaustrum'=abgeschlossen;;;TRENNUNG BS ARTIKU. EHER 'Klo-ster';
K;;;;KL_U;;;klug;;;;;;NRW;;;;;G/K;;;ADJ;FOKO FLEXION;TEST 'klu·ges';;;
K;EISENBERG: FLEX -ER;;;KL_U;;;klu·ger;;;;;;;140523;klug;;;;;;ADJ;(mit unbest. Art.) M;;;;
;;;;;<getrennt>;;klu·ge;;;;;;;140523;klug;;;;;;;(mit unbest. Art.) N;;;;
;;;;;;;klu·ges;;;;;;;140523;klug;;;;;;;(mit unbest. Art.) N;;;;
K;IMMER VOK-R?;;;;KL_UB;;Klub;;;;;;;+;;;;;;;M;;;ENGL. 'club';;
K (2K);;;KN;KN_A;;;Kna·be;;;;;;;+;;;;;;;M;(veraltend) SYN. 'Junge';;;;
K;;;;;KN_ACK;;kna·cken;BS TRENNUNG;;;;;;+;;;;;;;INF;;;"""K-K""";;
K;;;;;KN_AP;;knapp;;;;;;;+;;;;;;;;;;;;
K;;;;KN_A;;;(Knatsch);;;;;;;+;;;;-TSCH;;;M;"LANG-V Regional von ""knietschen""";;SYN. 'Streit', 'Ärger';;
K;;;;;KN_AT;;knat·tern;;;;;;;+;;;;;;;;;(lautmalerisch);;;
K;;;;KN_ÄU;;;Knäu·el;;;;;;;+;;TBD;ÄU;;;;N;HIAT;;;;
K;;;;KN_E;;;Kne·te;;;;;;;+;;;;;;;F;;;;;
IE;;;;KN_IE;;;Knie1;APLUie=i:;;;;;;180523;;;;IE;;;N;;;;PHONETIC_VARIANT;*FÜR 'ie'
K;;;;KN_I;;;(Kni)'e2;;;;;;;+;;;;I-E;;;N PLU;ARTIKUL AUCH PLU 'Kni:';"PLU SCHREIB SONST ""Kniee""";;PHONETIC_VARIANT;
K;;;;KN_I;;;(kni)'en;;;;;;;+;;;;I-E;;;INF;KEINE REDUKT. HIAT (ij);;;;
K;;;;KN_O;;;kno·beln;;;;;;;+;;NONE;;;LN;;INF;;;;;
K;;;;KN_O;;;(Knob)+lauch;;;;;;;+;;;;B/P AUCH;;;M;B/P BIG-X;"(von ""knob"" = ""gespalten""";;;
K;;;;;KN_OCH;;(Kno)·chen;;;;;;;+;;;;OCH;;;M;BIG-X;;;;
K;;;;KN_Ö;;;Knö·del;;;;;;;+;;D(E)L;Ö;;;;M;;;;;
K;;;;;KN_OL;;Knol·le;;;;;;;+;;;;;;;F;SCHWA;;;;
K;;;;;KN_OP;;Knopf;;;;;;NRW;;;;;PF;;;M;;;;;
K;;;;;KN_ÖP;;Knöp·fe;;;;;;;+;Knopf;;Ö;PF;;;M PLU;CHILD PLU (trennbar);Knöp·fe';;;
K;;;;KN_O;;;Kno·ten;;;;;;;+;;;;;;;M;;;;;
K;;;;;KN_US;;knus·prig;;;;;;;+;;;;;;;;IG/ICH;;;;
K;;;;KN_U;;;(Knust);OPT;;;;;;+;;;;;ST;;M;FOKO PLU (NORD DT.);;;;
K;;;;KN_U;;;(Knus)·te;OPT;BS TRENNUNG;;;;;+;Knust;;;;;;M PLU;ARTIKUL. EHER:'Knu-ste';;;;
K;;;;KN_U;;;(knut)·schen;;BS TRENNUNG;;;;;+;;;;;;;INF;ARTIKUL. EHER:'knu·tschen';(verwandt mit) 'knautschen'=(zer)drücken;;;"T·SCH PHONETISCH ""TSCH"""
K;;;;;KN_ÜL;;knül·le;ADULT;;;;;;+;;;Ü;;;;;;vergl. '(zer)knüllen';SYN 'betrunken';;
K;;KOCH;;;;;Koch;;;;;;;+;;;;OCH;;;M;BIG-X;;;;
K;;KOCH;;;;;ko·chen;;;;;;NRW;;;;;;;;INF;;;;;ANIM CH-CH
K;;KOF;;;;;Kof·fer;ALMAk=k;;;;;;;;;;;;;M;;;;;*FÜR 'K'
K;KOH;;;;;;Kohl;;;;;;;+;;;;;;;M;LANG-H;;;;
K;KOH;;;;;;(Koh)·le;;;;;;;+;;;;;;;F;SCHÄRFUNG LANG-V LANG-H;;;;
K;(KO);;;;;;(Koks);OPT;;;;;;+;;;;KS;KS;;N;KS=X LANG-V FOKO 'Kohle';;vergl. 'Cox' (apple);;
K;KO;;;;;;ko·misch;;;;;;;+;;;;;;;;;;;;
K;;KOM;;;;;kom·men;;;;BB12;;NRW;;;;;;;;INF;(ABLAUT O/A);;;;
K;;KOM;;;;;Kom·pass;;;;;BB34;;;;;;;;;M;;;;;
K;;KÖN;;;;099;kön·nen;;BB;NRW;BB12;;NRW;;;;Ö;;;;INF;;;;;
K;;KOP;PF IST MTBG;;;;Kopf;APLUk=k;;;BB12;;NRW;;;;;PF;;;M;;;;;*FÜR 'K'
K;;KÖP;TRENNBAR NACH DWDS;;;;Köp·fe;;;;;;;;Kopf;;Ö;;;;M PLU;;;;;
K;;KOR;;;;;Korb;;;;;;NRW;;;;;;RB;;M;;;;;
K;;KOR;;;;;Kor·ken;;;;;;;+;;;;;;;M;;;;;
K;;KÖR;;;;;Kör·per;;;;BB12;;;;;;Ö;;;;M;;;;;
K;(KO);;;;;;(Kot);;;;;;;+;;;;;;;M SINGTANT;LANG-V  FOKO VERB 'ko·ten';;;;
;;;;;;;kot·zen;ADULT;;;;;;;;;;;;;INF;;;UMG. 'erbrechen';;
K (2K);;;KR;;KR_AB;;krab·beln;;;;;;NRW;;;;;;LN;;INF;;;;;
